TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.963,0.066,0.118,-72.632,-15.503,-17.823,
00:00:00:16,0.965,0.073,0.115,-66.285,-9.4,-23.255,
00:00:00:33,0.961,0.082,0.117,-51.331,-4.944,-28.931,
00:00:00:50,0.954,0.086,0.12,-30.152,4.089,-35.645,
00:00:00:66,0.951,0.084,0.121,-9.217,16.174,-43.457,
00:00:00:83,0.951,0.087,0.119,16.113,25.451,-49.866,
00:00:00:100,0.958,0.087,0.118,33.264,32.592,-58.106,
00:00:00:116,0.963,0.086,0.126,52.551,35.583,-62.623,
00:00:00:133,0.963,0.083,0.131,65.918,41.87,-64.881,
00:00:00:150,0.967,0.079,0.138,71.899,45.898,-62.317,
00:00:00:166,0.973,0.076,0.137,72.753,53.161,-58.899,
00:00:00:183,0.98,0.075,0.136,71.289,53.772,-56.092,
00:00:00:200,0.98,0.074,0.139,69.397,47.18,-47.364,
00:00:00:216,0.975,0.076,0.146,71.411,41.076,-43.213,
00:00:00:233,0.965,0.079,0.149,71.96,33.63,-37.476,
00:00:00:250,0.964,0.077,0.15,75.927,32.531,-33.692,
00:00:00:266,0.965,0.076,0.15,76.843,22.827,-26.978,
00:00:00:283,0.966,0.073,0.146,74.096,15.93,-21.973,
00:00:00:300,0.965,0.069,0.141,70.678,5.737,-16.419,
00:00:00:316,0.966,0.066,0.145,62.255,-4.578,-9.4,
00:00:00:333,0.999,0.063,0.144,49.987,-10.804,-2.564,
00:00:00:350,0.972,0.057,0.136,34.057,-18.25,4.821,
00:00:00:366,0.968,0.061,0.127,18.371,-26.49,12.573,
00:00:00:383,0.967,0.06,0.123,5.432,-30.518,17.334,
00:00:00:400,0.97,0.07,0.116,-5.31,-35.584,23.132,
00:00:00:416,0.971,0.068,0.112,0.61,-33.02,23.071,
00:00:00:433,0.973,0.069,0.11,4.028,-28.382,23.437,
00:00:00:450,0.974,0.069,0.107,11.413,-26.246,24.536,
00:00:00:466,0.971,0.067,0.109,20.996,-22.583,23.986,
00:00:00:483,0.966,0.066,0.107,28.015,-19.593,23.376,
00:00:00:500,0.97,0.062,0.111,31.799,-15.87,24.902,
00:00:00:516,0.965,0.061,0.112,37.292,-16.114,23.986,
00:00:00:533,0.968,0.055,0.11,37.231,-14.405,24.536,
00:00:00:550,0.963,0.052,0.113,36.377,-14.405,22.216,
00:00:00:566,0.968,0.048,0.113,29.724,-15.076,21.423,
00:00:00:583,0.967,0.043,0.114,20.385,-16.785,18.127,
00:00:00:600,0.963,0.043,0.113,7.385,-21.119,18.249,
00:00:00:616,0.96,0.043,0.112,-1.648,-25.269,17.15,
00:00:00:633,0.955,0.044,0.112,-12.391,-21.912,13,
00:00:00:650,0.951,0.046,0.111,-20.569,-18.616,9.887,
00:00:00:666,0.951,0.052,0.107,-23.377,-15.442,4.699,
00:00:00:683,0.952,0.052,0.109,-25.879,-13.733,-0.123,
00:00:00:700,0.949,0.052,0.11,-25.696,-5.738,-8.362,
00:00:00:716,0.964,0.052,0.104,-28.199,4.882,-24.048,
00:00:00:733,0.961,0.055,0.109,-29.419,3.845,-28.931,
00:00:00:750,0.952,0.059,0.106,-25.879,12.023,-38.269,
00:00:00:766,0.949,0.06,0.111,-23.499,24.353,-43.335,
00:00:00:783,0.954,0.065,0.11,-20.203,29.541,-50.904,
00:00:00:800,0.951,0.066,0.11,-14.954,33.264,-58.289,
00:00:00:816,0.952,0.07,0.114,-10.132,36.926,-63.66,
00:00:00:833,0.959,0.071,0.121,-2.869,44.372,-70.069,
00:00:00:850,0.959,0.073,0.126,1.281,48.889,-75.013,
00:00:00:866,0.962,0.071,0.126,2.197,51.574,-75.867,
00:00:00:883,0.965,0.071,0.127,1.892,56.091,-77.332,
00:00:00:900,0.967,0.072,0.127,2.868,56.274,-78.125,
00:00:00:916,0.967,0.081,0.132,-2.015,47.729,-71.351,
00:00:00:933,0.971,0.082,0.135,0.366,51.33,-69.581,
00:00:00:950,0.971,0.079,0.137,0.976,50.964,-66.956,
00:00:00:966,0.974,0.08,0.142,0.915,49.377,-63.233,
00:00:00:983,0.973,0.079,0.147,-0.123,46.447,-59.571,
00:00:01:0,0.976,0.086,0.15,1.648,39.733,-50.232,
00:00:01:16,0.978,0.083,0.155,1.709,32.104,-48.34,
00:00:01:33,0.977,0.083,0.154,-3.602,24.719,-44.007,
00:00:01:50,0.971,0.084,0.161,-3.479,17.028,-36.011,
00:00:01:66,0.968,0.088,0.161,2.258,10.681,-33.875,
00:00:01:83,0.965,0.088,0.158,8.544,5.615,-33.143,
00:00:01:100,0.965,0.085,0.153,16.113,5.432,-32.898,
00:00:01:116,0.963,0.078,0.145,21.667,5.554,-34.607,
00:00:01:133,0.965,0.071,0.145,21.179,2.197,-31.067,
00:00:01:150,0.964,0.071,0.134,15.808,-0.367,-29.969,
00:00:01:166,0.964,0.072,0.13,10.925,-4.7,-28.626,
00:00:01:183,0.965,0.069,0.124,7.507,-8.423,-26.429,
00:00:01:200,0.967,0.068,0.125,2.929,-13.062,-22.095,
00:00:01:216,0.969,0.07,0.12,2.929,-14.588,-17.762,
00:00:01:233,0.963,0.069,0.12,1.342,-16.663,-14.893,
00:00:01:250,0.963,0.071,0.119,-1.648,-13.184,-11.902,
00:00:01:266,0.962,0.069,0.119,-1.282,-11.048,-12.94,
00:00:01:283,0.965,0.071,0.114,2.441,-6.714,-10.01,
