TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.03,0.164,1.008,80.749,-3.296,67.688,0,0,0,
,0.031,0.127,0.986,33.874,16.113,56.884,0,0,0,
,0.067,0.153,0.955,-52.369,43.945,81.054,0,0,0,
,0.073,0.245,0.96,-49.073,26.062,94.604,0,0,0,
,0.114,0.248,0.938,-59.937,38.33,79.956,0,0,0,
,0.164,0.303,0.926,-48.035,26.428,63.232,0,0,0,
,0.16,0.293,0.892,-42.115,-7.264,26.367,0,0,0,
,0.18,0.317,0.895,-74.646,-46.265,-10.682,0,0,0,
,0.109,0.241,0.924,-74.891,-143.128,-1.404,0,0,0,
,-0.029,0.18,0.941,-110.901,-211.853,-9.522,0,0,0,
,-0.127,0.171,0.974,-183.838,-180.97,-41.871,0,0,0,
,-0.14,0.268,1.041,-194.825,-110.84,-59.998,0,0,0,
,-0.161,0.321,1.052,-150.208,-49.805,-60.914,0,0,0,
,-0.153,0.267,1.026,-106.812,1.648,-71.228,0,0,0,
,-0.089,0.25,1.005,-66.04,54.321,-63.843,0,0,0,
,-0.035,0.242,0.997,-33.509,77.88,-46.998,0,0,0,
,0.013,0.213,0.937,-31.128,107.91,-40.162,0,0,0,
,0.048,0.213,0.933,-41.504,84.899,-26.856,0,0,0,
,0.019,0.295,0.969,-3.052,89.233,15.808,0,0,0,
,0.023,0.276,0.96,16.357,86.669,3.356,0,0,0,
,0.022,0.312,0.954,17.334,89.66,2.563,0,0,0,
,0.032,0.302,0.941,28.503,80.383,-3.296,0,0,0,
,0.011,0.287,0.941,46.142,62.194,-10.193,0,0,0,
,-0.01,0.304,0.951,63.476,57.373,-9.034,0,0,0,
,-0.018,0.286,0.961,101.257,62.377,-15.137,0,0,0,
,0,0.266,0.966,128.173,78.796,-15.625,0,0,0,
,0.011,0.245,0.967,141.357,90.026,-9.278,0,0,0,
,0.021,0.227,0.972,140.075,102.417,1.281,0,0,0,
,0.04,0.211,0.973,128.967,117.675,13.305,0,0,0,
,0.055,0.207,0.972,110.595,129.394,22.827,0,0,0,
,0.064,0.206,0.97,85.266,134.46,26.916,0,0,0,
,0.065,0.233,0.982,78.002,141.052,23.071,0,0,0,
,0.05,0.245,0.994,83.374,133.789,14.587,0,0,0,
,0.033,0.238,0.998,83.19,131.408,4.15,0,0,0,
,0.03,0.23,0.994,70.434,127.99,-10.315,0,0,0,
,0.027,0.218,0.98,61.706,122.985,-26.429,0,0,0,
,0.028,0.247,0.982,52.429,112.548,-46.753,0,0,0,
,0.064,0.254,0.963,77.819,107.849,-72.571,0,0,0,
,0.091,0.276,0.935,72.021,84.777,-86.243,0,0,0,
,0.1,0.261,0.9,86.669,54.443,-107.3,0,0,0,
