TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.105,-0.536,0.853,-16.785,13.183,-13.611,
00:00:00:16,0.103,-0.531,0.854,-7.569,13.671,-16.236,
00:00:00:33,0.102,-0.532,0.857,-1.587,15.258,-17.273,
00:00:00:50,0.093,-0.536,0.856,2.502,15.197,-18.311,
00:00:00:66,0.092,-0.541,0.855,3.601,13.61,-15.625,
00:00:00:83,0.093,-0.542,0.853,0.183,15.808,-14.039,
00:00:00:100,0.093,-0.543,0.852,-4.029,13.794,-12.757,
00:00:00:116,0.097,-0.552,0.851,-9.766,14.404,-10.56,
00:00:00:133,0.097,-0.552,0.853,-16.236,14.038,-10.804,
00:00:00:150,0.098,-0.544,0.852,-22.217,14.221,-10.804,
00:00:00:166,0.104,-0.532,0.855,-24.903,10.498,-9.888,
00:00:00:183,0.112,-0.519,0.86,-16.785,8.728,-11.78,
00:00:00:200,0.114,-0.517,0.866,-0.55,3.051,-15.625,
00:00:00:216,0.11,-0.514,0.862,15.869,-0.977,-18.372,
00:00:00:233,0.108,-0.521,0.854,26.489,-5.188,-21.668,
00:00:00:250,0.102,-0.532,0.854,36.315,-7.019,-22.828,
00:00:00:266,0.09,-0.55,0.858,35.461,-2.564,-20.325,
00:00:00:283,0.083,-0.555,0.847,25.512,2.929,-15.686,
00:00:00:300,0.12,-0.556,0.865,21.911,13.244,5.065,
00:00:00:316,0.068,-0.569,0.856,-2.137,-12.513,-3.235,
00:00:00:333,0.094,-0.547,0.849,-16.968,16.418,-4.944,
00:00:00:350,0.098,-0.536,0.848,-21.546,12.573,5.798,
00:00:00:366,0.079,-0.521,0.843,-14.71,1.159,-29.175,
00:00:00:383,0.096,-0.535,0.857,-8.362,25.268,2.197,
00:00:00:400,0.096,-0.537,0.902,53.1,-37.11,-8.118,
00:00:00:416,0.076,-0.57,0.855,28.442,-11.841,21.789,
00:00:00:433,0.103,-0.583,0.839,-34.241,52.978,19.714,
00:00:00:450,0.109,-0.536,0.854,-57.312,-2.198,10.07,
00:00:00:466,0.117,-0.535,0.854,-59.388,27.71,16.662,
00:00:00:483,0.12,-0.492,0.865,21.423,-16.053,20.263,
00:00:00:500,0.109,-0.596,0.866,-66.651,39.489,21.484,
00:00:00:516,0.119,-0.55,0.879,-62.684,0.122,28.503,
00:00:00:533,0.135,-0.5,0.866,-50.66,10.009,11.779,
00:00:00:550,0.139,-0.472,0.861,-16.541,7.995,10.925,
00:00:00:566,0.131,-0.49,0.881,24.597,-17.395,-6.47,
00:00:00:583,0.135,-0.498,0.873,31.189,1.77,-14.161,
00:00:00:600,0.13,-0.482,0.871,58.044,-15.503,-19.043,
00:00:00:616,0.112,-0.501,0.874,85.754,-21.546,-26.49,
00:00:00:633,0.109,-0.514,0.867,109.985,-24.537,-25.696,
00:00:00:650,0.114,-0.522,0.861,125.244,-29.053,-26.551,
00:00:00:666,0.106,-0.53,0.86,141.296,-33.387,-28.687,
00:00:00:683,0.096,-0.542,0.857,144.592,-31.495,-28.87,
00:00:00:700,0.099,-0.554,0.845,154.48,-23.682,-20.813,
00:00:00:716,0.093,-0.57,0.837,149.231,-27.955,-26.856,
00:00:00:733,0.094,-0.582,0.826,137.878,-20.935,-20.63,
00:00:00:750,0.09,-0.591,0.828,115.356,-18.372,-20.081,
