TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.004,0.568,0.799,16.113,14.221,-20.569,0,0,0,
,0.005,0.573,0.797,12.023,13.488,-18.128,0,0,0,
,0.002,0.568,0.797,6.103,15.564,-16.236,0,0,0,
,0.002,0.573,0.797,1.709,15.625,-15.809,0,0,0,
,0.004,0.571,0.792,1.709,13.671,-12.635,0,0,0,
,0,0.576,0.798,1.953,14.465,-13.916,0,0,0,
,0.001,0.579,0.796,6.836,15.197,-15.32,0,0,0,
,0.002,0.575,0.796,8.178,16.418,-18.311,0,0,0,
,0.004,0.569,0.791,5.493,15.747,-17.456,0,0,0,
,0.003,0.565,0.8,0.915,17.639,-19.288,0,0,0,
,0.003,0.57,0.795,-6.592,16.296,-19.288,0,0,0,
,0.007,0.57,0.796,-11.17,15.136,-18.372,0,0,0,
,0.008,0.579,0.792,-10.743,13.855,-16.541,0,0,0,
,0.006,0.576,0.79,-8.606,11.84,-13.184,0,0,0,
,0.002,0.575,0.794,-7.691,10.315,-13.611,0,0,0,
,0.003,0.582,0.791,-5.066,12.451,-16.236,0,0,0,
,-0.004,0.579,0.792,-4.517,11.474,-17.64,0,0,0,
,-0.005,0.583,0.79,-6.47,10.559,-22.522,0,0,0,
,-0.006,0.577,0.79,-7.142,11.352,-26.123,0,0,0,
,-0.007,0.59,0.789,-2.93,12.756,-33.448,0,0,0,
,-0.001,0.592,0.783,6.103,13.488,-38.147,0,0,0,
,0.003,0.596,0.784,21.301,13.244,-45.472,0,0,0,
,0.007,0.588,0.787,34.606,14.465,-49.256,0,0,0,
,0.01,0.579,0.789,39.55,15.38,-52.857,0,0,0,
,0.014,0.567,0.798,34.301,13.732,-51.758,0,0,0,
,0.014,0.561,0.798,26.428,12.695,-52.735,0,0,0,
,0.01,0.567,0.798,0,12.085,-52.124,0,0,0,
,0.015,0.573,0.797,5.249,10.864,-46.631,0,0,0,
,0.016,0.572,0.79,3.54,9.155,-42.603,0,0,0,
,0.019,0.572,0.796,2.136,9.277,-41.81,0,0,0,
,0.019,0.575,0.792,1.464,6.836,-38.88,0,0,0,
,0.018,0.573,0.795,-1.282,4.699,-36.255,0,0,0,
,0.014,0.575,0.792,3.112,4.394,-33.753,0,0,0,
,0.013,0.573,0.791,5.004,6.958,-32.654,0,0,0,
