TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.115,0.124,0.994,-5.249,7.873,-29.419,
00:00:00:16,0.114,0.117,0.993,-12.635,6.53,-28.626,
00:00:00:33,0.119,0.109,0.997,-24.292,7.202,-28.26,
00:00:00:50,0.116,0.125,0.994,-30.945,3.356,-23.56,
00:00:00:66,0.118,0.121,0.996,-33.997,4.76,-24.598,
00:00:00:83,0.115,0.126,0.991,-34.119,1.892,-22.95,
00:00:00:100,0.114,0.132,0.996,-27.649,4.577,-22.522,
00:00:00:116,0.111,0.134,0.995,-23.377,6.897,-21.607,
00:00:00:133,0.113,0.131,0.989,-16.602,9.399,-21.79,
00:00:00:150,0.111,0.129,0.994,-19.288,6.53,-22.583,
00:00:00:166,0.114,0.125,0.991,-23.194,4.333,-22.828,
00:00:00:183,0.119,0.124,0.995,-26.246,9.155,-22.889,
00:00:00:200,0.115,0.126,0.988,-31.861,3.479,-23.133,
00:00:00:216,0.113,0.131,0.991,-28.321,5.004,-23.987,
00:00:00:233,0.115,0.137,0.987,-19.776,3.418,-21.851,
00:00:00:250,0.117,0.14,0.99,-16.602,0.793,-25.757,
00:00:00:266,0.111,0.138,0.991,-11.17,0.183,-26.917,
00:00:00:283,0.109,0.143,0.996,1.22,5.127,-27.344,
00:00:00:300,0.111,0.145,0.989,12.512,6.836,-30.701,
00:00:00:316,0.112,0.125,0.997,11.108,2.929,-35.096,
00:00:00:333,0.111,0.119,0.999,11.962,4.211,-31.983,
00:00:00:350,0.112,0.13,0.994,14.77,2.075,-33.692,
00:00:00:366,0.113,0.124,0.994,12.573,0.61,-36.133,
00:00:00:383,0.114,0.117,0.996,6.774,-4.761,-32.166,
00:00:00:400,0.116,0.118,0.987,-8.912,-7.752,-35.767,
00:00:00:416,0.105,0.144,0.999,1.037,-7.203,-33.692,
00:00:00:433,0.104,0.135,0.996,11.657,-2.503,-38.269,
00:00:00:450,0.108,0.111,0.999,10.62,-2.259,-36.438,
00:00:00:466,0.112,0.105,0.994,0.976,4.272,-33.753,
00:00:00:483,0.106,0.111,0.997,-1.16,5.676,-32.837,
00:00:00:500,0.109,0.137,0.996,13.366,14.282,-36.377,
00:00:00:516,0.105,0.118,0.993,25.634,11.047,-40.894,
00:00:00:533,0.111,0.124,0.995,31.433,9.765,-38.025,
00:00:00:550,0.11,0.116,0.984,34.545,5.737,-39.429,
00:00:00:566,0.099,0.157,0.994,56.579,2.746,-36.072,
00:00:00:583,0.108,0.131,0.998,79.04,14.038,-45.166,
00:00:00:600,0.107,0.061,0.998,62.927,8.606,-47.364,
00:00:00:616,0.111,0.032,0.994,-40.345,-13.306,-48.829,
00:00:00:633,0.12,0.112,0.999,7.202,10.803,-28.565,
00:00:00:650,0.107,0.093,1,-0.184,5.065,-36.499,
00:00:00:666,0.107,0.124,0.997,21.789,8.85,-60.975,
00:00:00:683,0.11,0.085,0.998,30.395,8.483,-53.65,
00:00:00:700,0.105,0.079,0.995,7.141,5.188,-47.486,
