TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.168,0.041,0.418,-881.287,92.712,-41.504,
00:00:00:16,0.042,-0.024,1.047,-401.307,-36.377,-34.18,
00:00:00:33,0.067,0.085,0.894,-304.627,-55.97,-28.992,
00:00:00:50,0.217,0.216,1.06,-325.745,-80.506,-27.1,
00:00:00:66,0.162,0.352,0.885,-274.476,-45.594,15.686,
00:00:00:83,0.104,0.24,1.046,-181.275,-26.734,10.437,
00:00:00:100,0.103,0.089,1.061,-176.88,8.789,3.234,
00:00:00:116,0.188,0.275,1.134,16.418,-26.734,91.064,
00:00:00:133,0.002,0.174,0.817,100.158,6.591,38.086,
00:00:00:150,0.155,0.301,0.99,235.107,-17.09,32.226,
00:00:00:166,0.179,-0.24,0.92,273.437,-67.017,-41.138,
00:00:00:183,0.088,0.05,1.118,139.099,24.292,14.221,
00:00:00:200,0.031,-0.326,1.124,-53.04,46.569,-37.781,
00:00:00:216,-0.002,-0.093,1.102,-264.893,113.281,9.277,
00:00:00:233,0.058,-0.171,1.055,-413.819,47.119,-108.216,
00:00:00:250,0.189,0.297,1.168,-390.748,4.272,-77.21,
00:00:00:266,0.097,0.496,0.88,-328.125,-83.924,39.917,
00:00:00:283,0.151,0.308,0.875,-116.028,-45.594,-51.453,
00:00:00:300,0.13,0.478,0.955,-31.189,-40.833,34.851,
00:00:00:316,0.094,0.185,0.942,57.251,-31.617,18.188,
00:00:00:333,0.104,0.045,1.011,4.577,-72.815,-5.188,
00:00:00:350,0.083,0.055,0.995,-119.935,-102.906,-27.222,
00:00:00:366,0.082,0.036,1.032,-211.853,-125.367,-59.937,
00:00:00:383,0.059,0.117,1.06,-264.405,-130.188,-87.586,
00:00:00:400,0.024,0.033,1.125,-325.562,-98.084,-95.276,
00:00:00:416,-0.036,0.673,1.072,-287.781,41.992,43.396,
00:00:00:433,-0.032,0.172,0.943,-258.423,55.175,-12.879,
00:00:00:450,-0.051,0.75,0.995,-31.8,90.393,98.755,
00:00:00:466,-0.165,0.057,-0.183,120.788,212.402,18.188,
00:00:00:483,0.078,0.168,1.015,239.074,168.823,82.641,
00:00:00:500,0.015,0.073,0.897,193.237,18.127,18.859,
00:00:00:516,0.089,0.012,0.903,135.681,-14.1,-22.95,
00:00:00:533,0.075,0.103,0.909,-15.87,-6.775,-13.672,
00:00:00:550,0.13,0.226,0.986,-173.645,-14.649,-52.979,
00:00:00:566,0.147,-0.044,1.03,-347.901,-69.642,-76.722,
00:00:00:583,0.135,0.266,1.016,-457.642,-92.041,-35.767,
00:00:00:600,0.127,0.295,0.968,-408.143,-101.746,-54.2,
00:00:00:616,0.064,0.315,0.998,-283.631,-113.526,-54.566,
00:00:00:633,0.059,0.301,0.968,-230.591,-100.525,-58.045,
00:00:00:650,0.015,0.322,0.968,-240.479,-107.483,-60.303,
00:00:00:666,-0.025,0.316,0.977,-102.784,-70.618,-57.129,
00:00:00:683,0.007,0.266,0.973,-114.991,-65.247,-66.285,
00:00:00:700,0,0.238,0.963,-145.935,-69.642,-85.755,
00:00:00:716,0.029,0.284,0.999,-23.438,-28.626,-72.693,
00:00:00:733,0.033,0.066,0.952,-208.863,-74.83,-91.919,
00:00:00:750,0.047,0.301,0.974,-164.185,-59.571,-51.636,
00:00:00:766,0.014,0.294,0.974,-139.039,-47.242,-62.867,
00:00:00:783,0.03,0.313,0.966,-91.187,-25.879,-64.576,
00:00:00:800,0.034,0.292,0.964,-67.017,-16.785,-52.491,
00:00:00:816,0.026,0.321,0.966,-65.43,-6.043,-35.096,
00:00:00:833,0.033,0.262,0.972,-29.847,8.667,-44.251,
00:00:00:850,0.033,0.268,0.963,-51.453,13,-31.067,
00:00:00:866,0.029,0.286,0.966,-71.717,11.779,-32.959,
00:00:00:883,0.023,0.304,0.959,-86.792,11.901,-32.654,
00:00:00:900,0.004,0.33,0.958,-84.046,18.005,-28.138,
00:00:00:916,-0.017,0.339,0.959,-54.993,25.329,-26.49,
00:00:00:933,-0.031,0.342,0.966,-21.485,42.48,-21.241,
00:00:00:950,-0.008,0.342,0.963,12.817,64.148,-23.072,
00:00:00:966,0.016,0.329,0.953,34.729,67.443,-20.081,
00:00:00:983,0.038,0.287,0.952,24.658,56.884,-24.842,
00:00:01:0,0.055,0.312,0.954,39.062,57.495,-22.156,
00:00:01:16,0.065,0.283,0.947,24.292,29.113,-33.936,
00:00:01:33,0.071,0.279,0.943,0.671,9.948,-39.063,
00:00:01:50,0.075,0.268,0.951,-27.039,-7.996,-44.922,
00:00:01:66,0.053,0.288,0.96,-47.73,-27.1,-47.12,
