TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.027,0.404,0.923,-13.245,14.099,-61.463,
00:00:00:16,-0.025,0.412,0.924,-7.508,21.484,-63.538,
00:00:00:33,-0.02,0.41,0.922,9.033,25.695,-67.261,
00:00:00:50,-0.01,0.401,0.929,15.93,30.456,-70.557,
00:00:00:66,-0.003,0.385,0.927,11.596,30.761,-76.172,
00:00:00:83,-0.006,0.381,0.931,23.498,33.63,-74.585,
00:00:00:100,-0.003,0.373,0.933,10.498,28.503,-77.271,
00:00:00:116,-0.007,0.385,0.928,-2.076,26.794,-73.792,
00:00:00:133,-0.006,0.392,0.926,-10.926,26.977,-75.928,
00:00:00:150,-0.012,0.4,0.924,-3.052,34.668,-74.219,
00:00:00:166,-0.003,0.404,0.922,-1.954,35.644,-73.243,
00:00:00:183,0,0.373,0.931,24.597,39.245,-76.539,
00:00:00:200,0.011,0.375,0.929,14.343,38.024,-75.745,
00:00:00:216,0.006,0.369,0.928,9.338,35.644,-74.219,
00:00:00:233,0.005,0.39,0.932,12.146,34.912,-70.313,
00:00:00:250,0.01,0.375,0.925,5.92,34.545,-69.458,
00:00:00:266,0.014,0.383,0.927,5.981,31.86,-65.125,
00:00:00:283,0.015,0.377,0.926,4.882,34.118,-65.857,
00:00:00:300,0.007,0.387,0.93,23.071,35.827,-61.89,
00:00:00:316,0.01,0.378,0.93,30.639,42.297,-61.219,
00:00:00:333,0.022,0.374,0.936,33.325,41.748,-60.303,
00:00:00:350,0.024,0.361,0.934,44.921,46.142,-58.777,
00:00:00:366,0.026,0.354,0.938,34.668,41.687,-58.655,
00:00:00:383,0.024,0.364,0.906,29.907,42.846,-53.162,
00:00:00:400,0.028,0.367,0.933,28.564,42.114,-52.308,
00:00:00:416,0.029,0.361,0.931,23.62,37.109,-50.477,
00:00:00:433,0.027,0.362,0.933,23.498,39.245,-47.242,
00:00:00:450,0.061,0.35,0.935,23.559,34.484,-47.12,
00:00:00:466,0.03,0.343,0.94,18.188,29.602,-46.936,
00:00:00:483,0.031,0.347,0.943,13.732,25.695,-45.716,
00:00:00:500,0.031,0.356,0.935,-0.367,25.756,-43.824,
00:00:00:516,0.034,0.359,0.939,-4.212,25.085,-41.626,
00:00:00:533,0.036,0.354,0.931,7.385,27.343,-39.246,
00:00:00:550,0.045,0.348,0.938,7.69,27.893,-34.424,
00:00:00:566,0.046,0.343,0.935,8.056,21.667,-29.602,
00:00:00:583,0.039,0.349,0.936,-31.189,4.089,-26.551,
00:00:00:600,0.035,0.355,0.94,-31.311,5.981,-22.889,
00:00:00:616,0.04,0.362,0.929,-29.053,5.798,-20.203,
00:00:00:633,0.033,0.364,0.937,-14.649,6.958,-17.334,
00:00:00:650,0.003,0.349,0.925,-3.602,9.948,-18.799,
00:00:00:666,0.046,0.356,0.938,-6.653,9.887,-16.968,
00:00:00:683,0.031,0.334,0.943,-14.71,1.464,-18.494,
00:00:00:700,0.034,0.338,0.944,-24.476,2.441,-21.424,
00:00:00:716,0.042,0.351,0.943,-35.645,-4.273,-19.837,
00:00:00:733,0.032,0.351,0.937,-40.589,-6.287,-23.011,
00:00:00:750,0.035,0.36,0.933,-40.223,-7.203,-17.701,
00:00:00:766,0.027,0.355,0.934,-39.49,-7.813,-19.532,
00:00:00:783,0.03,0.354,0.942,-34.79,-7.203,-20.63,
00:00:00:800,0.031,0.355,0.936,-33.692,-3.113,-18.982,
00:00:00:816,0.029,0.361,0.938,-33.692,-0.977,-19.227,
00:00:00:833,0.034,0.355,0.94,-32.593,-1.465,-17.395,
00:00:00:850,0.026,0.354,0.938,-37.781,-2.198,-18.677,
00:00:00:866,0.024,0.361,0.936,-35.462,-1.282,-16.846,
00:00:00:883,0.029,0.367,0.937,-39.002,0,-17.64,
00:00:00:900,0.025,0.366,0.964,-33.997,1.953,-16.785,
00:00:00:916,0.029,0.367,0.935,-33.387,3.234,-16.48,
00:00:00:933,0.024,0.364,0.968,-31.311,1.586,-18.372,
00:00:00:950,0.026,0.363,0.936,-31.128,-2.869,-17.945,
00:00:00:966,0.024,0.359,0.942,-34.363,1.281,-20.203,
00:00:00:983,0.024,0.375,0.906,-27.344,5.188,-19.349,
00:00:01:0,0.024,0.37,0.932,-24.598,7.08,-21.363,
00:00:01:16,0.026,0.37,0.938,-24.292,3.906,-19.104,
00:00:01:33,0.024,0.372,0.932,-21.607,3.173,-18.555,
00:00:01:50,0.024,0.369,0.935,-24.781,-0.794,-17.579,
00:00:01:66,0.02,0.368,0.935,-22.522,1.098,-18.067,
00:00:01:83,0.018,0.366,0.935,-25.574,0.488,-19.41,
00:00:01:100,0.014,0.376,0.937,-20.142,2.929,-22.95,
00:00:01:116,0.019,0.374,0.932,-12.696,6.347,-27.1,
00:00:01:133,0.024,0.403,0.927,-11.17,6.469,-26.368,
00:00:01:150,0.022,0.371,0.931,-10.315,3.295,-25.757,
00:00:01:166,0.024,0.363,0.93,-13.367,6.103,-26.185,
00:00:01:183,0.019,0.364,0.937,-26.001,3.051,-27.71,
00:00:01:200,0.018,0.392,0.936,-16.785,6.53,-23.133,
