TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.018,0.33,0.953,-23.255,10.803,-30.335,
00:00:00:16,-0.014,0.334,0.949,-18.067,11.962,-31.006,
00:00:00:33,-0.013,0.329,0.952,-14.71,12.451,-30.152,
00:00:00:50,-0.015,0.323,0.956,-12.391,14.16,-31.067,
00:00:00:66,-0.011,0.322,0.95,-16.236,13.794,-29.969,
00:00:00:83,-0.011,0.326,0.952,-18.25,9.338,-30.03,
00:00:00:100,-0.011,0.318,0.951,-20.447,6.164,-32.166,
00:00:00:116,-0.015,0.327,0.954,-20.63,7.629,-31.067,
00:00:00:133,-0.016,0.328,0.952,-17.151,8.544,-30.823,
00:00:00:150,-0.014,0.329,0.953,-15.503,8.361,-31.067,
00:00:00:166,-0.017,0.33,0.949,-13.306,8.667,-30.945,
00:00:00:183,-0.016,0.327,0.951,-15.32,9.46,-27.039,
00:00:00:200,-0.016,0.326,0.953,-12.94,14.465,-28.687,
00:00:00:216,-0.015,0.325,0.953,-15.32,13.977,-30.213,
00:00:00:233,-0.015,0.325,0.951,-14.771,11.901,-28.809,
00:00:00:250,-0.015,0.322,0.948,-17.212,14.465,-30.579,
00:00:00:266,-0.01,0.325,0.953,-12.757,12.39,-30.884,
00:00:00:283,-0.012,0.326,0.948,-12.085,9.399,-32.166,
00:00:00:300,-0.016,0.326,0.954,-12.391,7.019,-31.25,
00:00:00:316,-0.015,0.328,0.953,-10.743,10.498,-30.03,
00:00:00:333,-0.013,0.326,0.952,-9.766,16.357,-30.152,
00:00:00:350,-0.014,0.324,0.954,-10.804,12.756,-29.297,
00:00:00:366,-0.012,0.318,0.953,-12.574,16.174,-32.166,
00:00:00:383,-0.013,0.322,0.953,-15.564,12.39,-30.64,
00:00:00:400,-0.013,0.322,0.952,-14.527,10.925,-28.931,
00:00:00:416,-0.015,0.322,0.949,-13.123,11.84,-30.396,
00:00:00:433,-0.013,0.324,0.952,-15.503,10.681,-29.725,
00:00:00:450,-0.012,0.326,0.952,-14.405,8.3,-31.434,
00:00:00:466,-0.011,0.323,0.954,-14.832,10.986,-31.25,
00:00:00:483,-0.012,0.323,0.952,-15.992,11.291,-29.541,
00:00:00:500,-0.015,0.32,0.953,-14.039,12.023,-30.03,
